Log_ID,Timestamp,Date,Time,Severity,Component,Block_ID,Source_IP,Destination_IP,Message,Label_Anomaly,Raw_Log
230,2008-11-10T01:35:45Z,2008-11-10,01:35:45,INFO,dfs.DataNode$PacketResponder,blk_-8847552694913526632,10.250.19.225,10.250.19.225:50010,Received block blk_-8847552694913526632 of size 67108864 from /10.251.201.204,Normal,081110 013545 5696 INFO dfs.DataNode$PacketResponder: Received block blk_-8847552694913526632 of size 67108864 from /10.251.201.204
231,2008-11-10T01:35:59Z,2008-11-10,01:35:59,INFO,dfs.DataNode$PacketResponder,blk_7736147489540456118,10.250.19.225,10.250.19.225:50010,Received block blk_7736147489540456118 of size 67108864 from /10.251.74.227,Normal,081110 013559 5614 INFO dfs.DataNode$PacketResponder: Received block blk_7736147489540456118 of size 67108864 from /10.251.74.227
232,2008-11-10T01:37:15Z,2008-11-10,01:37:15,INFO,dfs.DataNode$PacketResponder,blk_-3677956642639780952,10.250.19.225,10.250.19.225:50010,Received block blk_-3677956642639780952 of size 67108864 from /10.251.123.20,Normal,081110 013715 5706 INFO dfs.DataNode$PacketResponder: Received block blk_-3677956642639780952 of size 67108864 from /10.251.123.20
233,2008-11-10T01:37:21Z,2008-11-10,01:37:21,INFO,dfs.FSNamesystem,blk_3073404534069578592,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3073404534069578592 size 67108864,Normal,081110 013721 35 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3073404534069578592 size 67108864
234,2008-11-10T01:38:55Z,2008-11-10,01:38:55,INFO,dfs.DataNode$PacketResponder,blk_1498192967843651378,10.250.19.225,10.250.19.225:50010,Received block blk_1498192967843651378 of size 67108864 from /10.251.42.84,Normal,081110 013855 5764 INFO dfs.DataNode$PacketResponder: Received block blk_1498192967843651378 of size 67108864 from /10.251.42.84
235,2008-11-10T01:39:38Z,2008-11-10,01:39:38,INFO,dfs.DataNode$DataXceiver,blk_148513789886825227,10.251.123.33:54308,10.251.123.33:50010,Receiving block blk_148513789886825227 src: /10.251.123.33:54308 dest: /10.251.123.33:50010,Normal,081110 013938 4501 INFO dfs.DataNode$DataXceiver: Receiving block blk_148513789886825227 src: /10.251.123.33:54308 dest: /10.251.123.33:50010
236,2008-11-10T01:40:02Z,2008-11-10,01:40:02,INFO,dfs.DataNode$DataXceiver,blk_7229716389774599497,10.251.201.204:38310,10.251.201.204:50010,Receiving block blk_7229716389774599497 src: /10.251.201.204:38310 dest: /10.251.201.204:50010,Normal,081110 014002 5798 INFO dfs.DataNode$DataXceiver: Receiving block blk_7229716389774599497 src: /10.251.201.204:38310 dest: /10.251.201.204:50010
237,2008-11-10T01:40:23Z,2008-11-10,01:40:23,INFO,dfs.DataNode$PacketResponder,blk_4741107979793372752,10.250.19.225,10.250.19.225:50010,PacketResponder 0 for block blk_4741107979793372752 terminating,Normal,081110 014023 5733 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_4741107979793372752 terminating
238,2008-11-10T01:40:33Z,2008-11-10,01:40:33,INFO,dfs.DataNode$DataXceiver,blk_691517018986659607,10.251.195.70:59379,10.251.195.70:50010,Receiving block blk_691517018986659607 src: /10.251.195.70:59379 dest: /10.251.195.70:50010,Normal,081110 014033 5854 INFO dfs.DataNode$DataXceiver: Receiving block blk_691517018986659607 src: /10.251.195.70:59379 dest: /10.251.195.70:50010
239,2008-11-10T01:40:43Z,2008-11-10,01:40:43,INFO,dfs.FSNamesystem,blk_6002109944224710483,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6002109944224710483 size 67108864,Normal,081110 014043 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.129:50010 is added to blk_6002109944224710483 size 67108864
240,2008-11-10T01:40:50Z,2008-11-10,01:40:50,INFO,dfs.FSNamesystem,blk_5095897972833086609,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_5095897972833086609 size 67108864,Normal,081110 014050 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.65:50010 is added to blk_5095897972833086609 size 67108864
241,2008-11-10T01:41:38Z,2008-11-10,01:41:38,INFO,dfs.DataNode$PacketResponder,blk_-3802183646922512795,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_-3802183646922512795 terminating,Normal,081110 014138 5832 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-3802183646922512795 terminating
242,2008-11-10T01:41:45Z,2008-11-10,01:41:45,INFO,dfs.FSNamesystem,blk_9072829105973334075,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_9072829105973334075 size 67108864,Normal,081110 014145 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_9072829105973334075 size 67108864
243,2008-11-10T01:42:07Z,2008-11-10,01:42:07,INFO,dfs.FSNamesystem,blk_4841101867353115844,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844,Normal,081110 014207 27 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844
244,2008-11-10T01:42:57Z,2008-11-10,01:42:57,INFO,dfs.DataNode$PacketResponder,blk_1997668456720275587,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_1997668456720275587 terminating,Normal,081110 014257 5803 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_1997668456720275587 terminating
245,2008-11-10T01:43:14Z,2008-11-10,01:43:14,INFO,dfs.DataNode$PacketResponder,blk_3304535870056962597,10.250.19.225,10.250.19.225:50010,Received block blk_3304535870056962597 of size 67108864 from /10.251.203.166,Normal,081110 014314 5599 INFO dfs.DataNode$PacketResponder: Received block blk_3304535870056962597 of size 67108864 from /10.251.203.166
246,2008-11-10T01:43:49Z,2008-11-10,01:43:49,INFO,dfs.DataNode$PacketResponder,blk_-4853183643928986291,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_-4853183643928986291 terminating,Normal,081110 014349 5817 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_-4853183643928986291 terminating
247,2008-11-10T01:44:21Z,2008-11-10,01:44:21,INFO,dfs.FSNamesystem,blk_6828121630547887549,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_6828121630547887549 size 67108864,Normal,081110 014421 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_6828121630547887549 size 67108864
248,2008-11-10T01:44:23Z,2008-11-10,01:44:23,INFO,dfs.DataNode$PacketResponder,blk_3084588477220583373,10.250.19.225,10.250.19.225:50010,Received block blk_3084588477220583373 of size 67108864 from /10.251.125.174,Normal,081110 014423 5775 INFO dfs.DataNode$PacketResponder: Received block blk_3084588477220583373 of size 67108864 from /10.251.125.174
249,2008-11-10T01:44:28Z,2008-11-10,01:44:28,INFO,dfs.DataNode$PacketResponder,blk_-653434419514937486,10.250.19.225,10.250.19.225:50010,PacketResponder 2 for block blk_-653434419514937486 terminating,Normal,081110 014428 5801 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-653434419514937486 terminating
250,2008-11-10T01:45:19Z,2008-11-10,01:45:19,INFO,dfs.FSNamesystem,blk_1104376461837247304,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304,Normal,081110 014519 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304
251,2008-11-10T01:45:20Z,2008-11-10,01:45:20,INFO,dfs.FSNamesystem,blk_-5511630179413516751,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_-5511630179413516751 size 67108864,Normal,081110 014520 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_-5511630179413516751 size 67108864
252,2008-11-10T01:45:36Z,2008-11-10,01:45:36,INFO,dfs.DataNode$PacketResponder,blk_4404895858852856851,10.250.19.225,10.250.19.225:50010,PacketResponder 2 for block blk_4404895858852856851 terminating,Normal,081110 014536 6005 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_4404895858852856851 terminating
253,2008-11-10T01:47:27Z,2008-11-10,01:47:27,INFO,dfs.FSNamesystem,blk_-591552904934794824,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824,Normal,081110 014727 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824
254,2008-11-10T01:47:38Z,2008-11-10,01:47:38,INFO,dfs.FSNamesystem,blk_-8408087700903896282,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282,Normal,081110 014738 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282
255,2008-11-10T01:48:08Z,2008-11-10,01:48:08,INFO,dfs.FSNamesystem,blk_-5404881839098659470,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-5404881839098659470 size 67108864,Normal,081110 014808 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-5404881839098659470 size 67108864
256,2008-11-10T01:48:47Z,2008-11-10,01:48:47,INFO,dfs.DataNode$PacketResponder,blk_703046261120042821,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_703046261120042821 terminating,Normal,081110 014847 5846 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_703046261120042821 terminating
257,2008-11-10T01:49:14Z,2008-11-10,01:49:14,INFO,dfs.FSNamesystem,blk_-488298625688742454,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454,Normal,081110 014914 30 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454
258,2008-11-10T01:49:53Z,2008-11-10,01:49:53,INFO,dfs.DataNode$PacketResponder,blk_6465095458973828118,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_6465095458973828118 terminating,Normal,081110 014953 5959 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_6465095458973828118 terminating
259,2008-11-10T01:50:13Z,2008-11-10,01:50:13,INFO,dfs.DataNode$PacketResponder,blk_-9110604833387121363,10.250.19.225,10.250.19.225:50010,PacketResponder 2 for block blk_-9110604833387121363 terminating,Normal,081110 015013 6133 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_-9110604833387121363 terminating
260,2008-11-10T01:50:18Z,2008-11-10,01:50:18,INFO,dfs.DataNode$DataXceiver,blk_5977008528949258706,10.251.214.32:43860,10.251.214.32:50010,Receiving block blk_5977008528949258706 src: /10.251.214.32:43860 dest: /10.251.214.32:50010,Normal,081110 015018 5852 INFO dfs.DataNode$DataXceiver: Receiving block blk_5977008528949258706 src: /10.251.214.32:43860 dest: /10.251.214.32:50010
261,2008-11-10T01:50:24Z,2008-11-10,01:50:24,INFO,dfs.DataNode$PacketResponder,blk_3781645897486585075,10.250.19.225,10.250.19.225:50010,PacketResponder 2 for block blk_3781645897486585075 terminating,Normal,081110 015024 5938 INFO dfs.DataNode$PacketResponder: PacketResponder 2 for block blk_3781645897486585075 terminating
262,2008-11-10T01:50:31Z,2008-11-10,01:50:31,INFO,dfs.FSNamesystem,blk_-1635752698830216319,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_-1635752698830216319 size 67108864,Normal,081110 015031 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_-1635752698830216319 size 67108864
263,2008-11-10T01:53:34Z,2008-11-10,01:53:34,INFO,dfs.DataNode$PacketResponder,blk_3070718541088657475,10.250.19.225,10.250.19.225:50010,PacketResponder 0 for block blk_3070718541088657475 terminating,Normal,081110 015334 5970 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_3070718541088657475 terminating
264,2008-11-10T01:53:40Z,2008-11-10,01:53:40,INFO,dfs.FSNamesystem,blk_-1674094254141559552,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552,Normal,081110 015340 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552
265,2008-11-10T01:54:23Z,2008-11-10,01:54:23,INFO,dfs.FSNamesystem,blk_6080034782037237879,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_6080034782037237879 size 67108864,Normal,081110 015423 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_6080034782037237879 size 67108864
266,2008-11-10T01:54:32Z,2008-11-10,01:54:32,INFO,dfs.FSNamesystem,blk_-8645365827804358878,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001630_0/part-01630. blk_-8645365827804358878,Normal,081110 015432 26 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001630_0/part-01630. blk_-8645365827804358878
267,2008-11-10T01:56:00Z,2008-11-10,01:56:00,INFO,dfs.FSNamesystem,blk_3291173852929756766,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001817_0/part-01817. blk_3291173852929756766,Normal,081110 015600 28 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001817_0/part-01817. blk_3291173852929756766
268,2008-11-10T01:56:07Z,2008-11-10,01:56:07,INFO,dfs.DataNode$PacketResponder,blk_892900079071425422,10.250.19.225,10.250.19.225:50010,Received block blk_892900079071425422 of size 67108864 from /10.251.73.188,Normal,081110 015607 6086 INFO dfs.DataNode$PacketResponder: Received block blk_892900079071425422 of size 67108864 from /10.251.73.188
269,2008-11-10T01:56:26Z,2008-11-10,01:56:26,INFO,dfs.DataNode$PacketResponder,blk_2243777557693112935,10.250.19.225,10.250.19.225:50010,PacketResponder 1 for block blk_2243777557693112935 terminating,Normal,081110 015626 5971 INFO dfs.DataNode$PacketResponder: PacketResponder 1 for block blk_2243777557693112935 terminating
270,2008-11-10T01:56:49Z,2008-11-10,01:56:49,INFO,dfs.DataNode$PacketResponder,blk_-8192956077351896648,10.250.19.225,10.250.19.225:50010,Received block blk_-8192956077351896648 of size 67108864 from /10.251.110.196,Normal,081110 015649 6096 INFO dfs.DataNode$PacketResponder: Received block blk_-8192956077351896648 of size 67108864 from /10.251.110.196
271,2008-11-10T01:57:16Z,2008-11-10,01:57:16,INFO,dfs.DataNode$PacketResponder,blk_5250287988089075029,10.250.19.225,10.250.19.225:50010,Received block blk_5250287988089075029 of size 67108864 from /10.251.66.63,Normal,081110 015716 6066 INFO dfs.DataNode$PacketResponder: Received block blk_5250287988089075029 of size 67108864 from /10.251.66.63
272,2008-11-10T01:57:19Z,2008-11-10,01:57:19,INFO,dfs.FSNamesystem,blk_446513188203036714,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_446513188203036714 size 67108864,Normal,081110 015719 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_446513188203036714 size 67108864
273,2008-11-10T01:57:40Z,2008-11-10,01:57:40,INFO,dfs.DataNode$PacketResponder,blk_-2020273862360001901,10.250.19.225,10.250.19.225:50010,Received block blk_-2020273862360001901 of size 67108864 from /10.250.7.244,Normal,081110 015740 6116 INFO dfs.DataNode$PacketResponder: Received block blk_-2020273862360001901 of size 67108864 from /10.250.7.244
274,2008-11-10T01:57:50Z,2008-11-10,01:57:50,INFO,dfs.DataNode$PacketResponder,blk_3338047823148530794,10.250.19.225,10.250.19.225:50010,PacketResponder 0 for block blk_3338047823148530794 terminating,Normal,081110 015750 5956 INFO dfs.DataNode$PacketResponder: PacketResponder 0 for block blk_3338047823148530794 terminating
275,2008-11-10T01:57:59Z,2008-11-10,01:57:59,INFO,dfs.FSNamesystem,blk_4210124392039605712,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. blk_4210124392039605712,Normal,081110 015759 29 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. blk_4210124392039605712
276,2008-11-10T01:58:32Z,2008-11-10,01:58:32,INFO,dfs.FSNamesystem,blk_-6330812010936261924,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-6330812010936261924 size 67108864,Normal,081110 015832 34 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-6330812010936261924 size 67108864
277,2008-11-10T01:59:42Z,2008-11-10,01:59:42,INFO,dfs.FSNamesystem,blk_-8380267327243110056,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001976_0/part-01976. blk_-8380267327243110056,Normal,081110 015942 31 INFO dfs.FSNamesystem: BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001976_0/part-01976. blk_-8380267327243110056
278,2008-11-10T01:59:59Z,2008-11-10,01:59:59,INFO,dfs.FSNamesystem,blk_-8077373411465716253,10.250.19.225,10.250.19.225:50010,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-8077373411465716253 size 67108864,Normal,081110 015959 32 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-8077373411465716253 size 67108864
